Aisle,Level,Position,Location,Description
08,02,11,08 02 11,Stockroom Floor - Aisle 08 Level 02 Position 11
08,02,12,08 02 12,Stockroom Floor - Aisle 08 Level 02 Position 12
08,02,13,08 02 13,Stockroom Floor - Aisle 08 Level 02 Position 13
08,02,14,08 02 14,Stockroom Floor - Aisle 08 Level 02 Position 14
08,02,15,08 02 15,Stockroom Floor - Aisle 08 Level 02 Position 15
08,02,16,08 02 16,Stockroom Floor - Aisle 08 Level 02 Position 16
08,02,17,08 02 17,Stockroom Floor - Aisle 08 Level 02 Position 17
08,02,18,08 02 18,Stockroom Floor - Aisle 08 Level 02 Position 18
08,02,19,08 02 19,Stockroom Floor - Aisle 08 Level 02 Position 19
08,02,20,08 02 20,Stockroom Floor - Aisle 08 Level 02 Position 20
08,02,21,08 02 21,Stockroom Floor - Aisle 08 Level 02 Position 21
08,02,22,08 02 22,Stockroom Floor - Aisle 08 Level 02 Position 22
08,02,23,08 02 23,Stockroom Floor - Aisle 08 Level 02 Position 23
08,02,24,08 02 24,Stockroom Floor - Aisle 08 Level 02 Position 24
08,03,01,08 03 01,Stockroom Floor - Aisle 08 Level 03 Position 01
08,03,02,08 03 02,Stockroom Floor - Aisle 08 Level 03 Position 02
08,03,03,08 03 03,Stockroom Floor - Aisle 08 Level 03 Position 03
08,03,04,08 03 04,Stockroom Floor - Aisle 08 Level 03 Position 04
